ticker,year,address,city,coname,cusip,exchange,gvkey,inddesc,naics,naicsdesc,sic,sicdesc,spcode,spindex,state,sub_tele,tele,zip,execid,exec_fname,exec_fullname,exec_lname,exec_mname,gender,nameprefix,page,becameceo,co_per_rol,execrank,joined_co,leftco,leftofc,pceo,pcfo,reason,rejoin,releft,title,age,allothpd,allothtot,bonus,ceoann,cfoann,chg_ctrl_pymt,comment,defer_balance_tot,defer_contrib_co_tot,defer_contrib_exec_tot,defer_earnings_tot,defer_rpt_as_comp_tot,defer_withdr_tot,eip_unearn_num,eip_unearn_val,execdir,execrankann,interlock,ltip,noneq_incent,old_datafmt_flag,option_awards,option_awards_blk_value,option_awards_fv,option_awards_num,option_awards_rpt_value,opt_exer_num,opt_exer_val,opt_unex_exer_est_val,opt_unex_exer_num,opt_unex_unexer_est_val,opt_unex_unexer_num,othann,othcomp,pension_chg,pension_pymts_tot,pension_value_tot,reprice,ret_yrs,rstkgrnt,rstkvyrs,salary,sal_pct,shrown_excl_opts,shrown_excl_opts_pct,shrown_tot,shrown_tot_pct,shrs_vest_num,shrs_vest_val,stock_awards,stock_awards_fv,stock_unvest_num,stock_unvest_val,tdc1,tdc1_pct,tdc2,tdc2_pct,term_pymt,titleann,total_alt1,total_alt1_pct,total_alt2,total_alt2_pct,total_curr,total_curr_pct,total_sec,total_sec_pct
WMT,2015,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,47386,David,"David Cheesewright, BSC","Cheesewright, BSC",,MALE,Mr.,63,,50623,,,,,,,,,,"Executive Vice President, Chief Executive Officer of International Division and President of International Division",54,,,500.939,,,0,,9.291,9.806,0,-0.515,0,0,188.073,12480.524,0,1,0,,2470.649,0,0,,0,0,,0,0,0,0,0,0,,286.24,0,0,3918.442,0,,,,1033.037,-10.393,114.679667,0.004,114.679667,0.004,50.346,3345.995,5880.74,5880.741,62.691,4160.175,10171.606,1.115,10171.606,1.115,3212.922,Chief Executive Officer of International Division and President of International Division,10171.606,-4.627,7636.86,-21.174,1533.976,-10.015,10171.605,-4.627
WMT,2016,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,47386,David,"David Cheesewright, BSC","Cheesewright, BSC",,MALE,Mr.,63,,50623,,,,,,,,,,"Executive Vice President, Chief Executive Officer of International Division and President of International Division",55,,,0,,,0,,0,0,0,0,771.184,0,304.522,20323.798,0,2,0,,3245.272,0,0,,0,0,,0,0,0,0,0,0,,962.853,771.184,0,4689.626,0,,,,1071.743,3.747,204.167667,0.007,204.167667,0.007,85.48,5906.932,6501.522,6501.522,66.916,4465.974,12552.574,23.408,12552.574,23.408,2893.537,"Executive Vice President, Chief Executive Officer of International Division and President of International Division",12552.574,23.408,11957.984,56.582,1071.743,-30.133,12552.574,23.408
WMT,2015,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,49124,M.,"M. Brett Biggs, C.P.A.","Biggs, C.P.A.",Brett,MALE,Mr.,57,,52598,,,,,,,,,,Advisor,48,,,0,,,0,,7255.613,95.809,1194.796,277.2,81.49,314.694,106.383,7059.576,0,7,0,,924.965,0,0,,0,0,,0,0,0,0,0,0,,119.14,81.49,0,0,0,,,,623.126,,66.779333,0.002,66.779333,0.002,22.822,1639.577,6864.337,6864.337,35.883,2381.196,8613.058,,8613.058,,1700,Chief Financial Officer and Executive Vice President,8613.058,,3388.298,,623.126,,8613.058,
WMT,2016,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,49124,M.,"M. Brett Biggs, C.P.A.","Biggs, C.P.A.",Brett,MALE,Mr.,57,,52598,,,,,,,,,,Advisor,49,,,0,,CFO,0,,11791.886,156.675,4249.739,335.057,101.88,219.088,155.494,10377.67,0,4,0,,2026.251,0,0,,0,0,,0,0,0,0,0,0,,249.785,101.88,0,0,0,,,,854.67,37.158,109.803,0.004,109.803,0.004,44.405,3079.447,3176.574,3176.574,38.429,2564.751,6409.16,-25.588,6409.16,-25.588,1700,Chief Financial Officer and Executive Vice President,6409.16,-25.588,6312.033,86.289,854.67,37.158,6409.16,-25.588
WMT,2017,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,49124,M.,"M. Brett Biggs, C.P.A.","Biggs, C.P.A.",Brett,MALE,Mr.,57,,52598,,,,,,,,,,Advisor,50,,,0,,CFO,0,,19455.394,216.903,5402.767,526.884,140.199,997.327,93.136,9928.298,0,4,0,,2027.759,0,0,,0,0,,0,0,0,0,0,0,,316.133,140.199,0,0,0,,,,871.087,1.921,114.305667,0.004,114.305667,0.004,53.95,4497.151,4237.993,4237.993,85.013,9062.386,7593.171,18.474,7593.171,18.474,1742.5,Chief Financial Officer and Executive Vice President,7593.171,18.474,7852.329,24.403,871.087,1.921,7593.171,18.474
WMT,2018,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,49124,M.,"M. Brett Biggs, C.P.A.","Biggs, C.P.A.",Brett,MALE,Mr.,57,,52598,,,,,,,,,,Advisor,51,,,0,,CFO,0,,24491.558,181.435,5552.44,681.511,269.005,971.139,70.472,6753.332,0,3,0,,2223.926,0,0,,0,0,,0,0,0,0,0,0,,324.45,269.005,0,0,0,,,,892.948,2.51,286.345,0.01,286.345,0.01,62.006,6030.784,5710.085,5710.085,130.979,12551.718,9420.414,24.064,9420.414,24.064,1786.063,Chief Financial Officer and Executive Vice President,9420.414,24.064,9741.113,24.054,892.948,2.51,9420.414,24.064
WMT,2020,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,54226,John,John R. Furner,Furner,R.,MALE,Mr.,50,,59011,,,,,,,,,,"Executive VP, CEO & President of Walmart US",46,,,0,,,0,,10164.773,204.002,1758.542,317.18,191.454,5.616,63.017,8853.258,0,4,0,,2125.32,0,0,,0,0,,0,0,0,0,0,0,,346.42,191.454,0,0,0,,,,944.567,11.401,137.111,0.005,137.111,0.005,83.592,11800.172,7724.121,7724.121,182.147,25589.832,11331.882,14.755,11331.882,14.755,1896.25,"Executive VP, CEO & President of Walmart US",11331.882,14.755,15407.933,-11.159,944.567,11.401,11331.882,14.755
WMT,2021,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,54226,John,John R. Furner,Furner,R.,MALE,Mr.,50,,59011,,,,,,,,,,"Executive VP, CEO & President of Walmart US",47,,,0,,,0,,12756.085,194.208,2183.48,337.97,175.02,118.068,93.174,13026.657,0,3,0,,2442.285,0,0,,0,0,,0,0,0,0,0,0,,415.361,175.02,0,0,0,,,,1088.776,15.267,141.427333,0.005,141.427333,0.005,85.891,11928.253,10573.933,10573.933,173.077,24197.895,14695.375,29.682,14695.375,29.682,2218.612,"Executive VP, CEO & President of Walmart US",14695.375,29.682,16049.695,4.165,1088.776,15.267,14695.375,29.682
WMT,2022,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,54226,John,John R. Furner,Furner,R.,MALE,Mr.,50,,59011,,,,,,,,,,"Executive VP, CEO & President of Walmart US",48,,,0,,,0,,14884.499,147.976,1427.322,515.638,0,0,94.757,13632.69,0,3,0,,1594.915,0,0,,0,0,,0,0,0,0,0,0,,358.884,245.766,0,0,0,,,,1223.704,12.393,156.705667,0.006,156.705667,0.006,88.308,12594.68,10692.394,10692.394,171.893,24730.246,13869.897,-5.617,13869.897,-5.617,2500,"Executive VP, CEO & President of Walmart US",14115.663,-3.945,16017.949,-0.198,1223.704,12.393,14115.663,-3.945
WMT,2023,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,54226,John,John R. Furner,Furner,R.,MALE,Mr.,50,,59011,,,,,,,,,,"Executive VP, CEO & President of Walmart US",49,,,0,,,0,,18775.761,223.95,2547.5,917.206,259.596,0,77.963,12883.386,0,2,0,,2812.5,0,0,,0,0,,0,0,0,0,0,0,,464.463,259.596,0,0,0,,,,1254.808,2.542,47.976889,0.005,47.976889,0.005,84.846,13876.327,10831.244,10831.244,199.129,32906.067,15622.611,12.637,15622.611,12.637,2500,"Executive VP, CEO & President of Walmart US",15622.611,10.676,18667.694,16.542,1254.808,2.542,15622.611,10.676
WMT,2018,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,56483,Judith,Judith McKenna,McKenna,,FEMALE,Ms.,59,,61695,,,,,,,,,,"Executive VP, President & CEO of Walmart International",53,,,0,,,0,,7537.417,181.989,2222.545,243.213,140.46,0,124.786,11958.242,0,,0,,2267.949,0,0,,0,0,,0,0,0,0,0,0,,282.956,140.46,0,3232.475,0,,,,1044.21,,170.996333,0.006,170.996333,0.006,82.915,7963.84,9186.749,9186.749,148.735,14253.275,12922.324,,12922.324,,2080.418,,12922.324,,11699.415,,1044.21,,12922.324,
WMT,2019,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,56483,Judith,Judith McKenna,McKenna,,FEMALE,Ms.,59,,61695,,,,,,,,,,"Executive VP, President & CEO of Walmart International",54,,,0,,,0,,12041.973,159.953,3750.485,420.106,1682.061,0,66.017,7558.286,0,3,0,,1843.658,0,0,,0,0,,0,0,0,0,0,0,,290.755,1682.061,0,4704.03,0,,,,1066.214,2.107,213.642,0.008,213.642,0.008,79.048,8923.271,7323.601,7323.601,181.464,20775.813,12206.289,-5.541,12206.289,-5.541,2132.428,"Executive VP, President & CEO of Walmart International",12206.289,-5.541,13805.959,18.006,1066.214,2.107,12206.289,-5.541
WMT,2020,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,56483,Judith,Judith McKenna,McKenna,,FEMALE,Ms.,59,,61695,,,,,,,,,,"Executive VP, President & CEO of Walmart International",55,,,0,,,0,,16528.042,195.213,3088.287,500.108,979.174,0,59.078,8299.868,0,2,0,,2449.781,0,0,,0,0,,0,0,0,0,0,0,,253.977,979.174,0,5395.958,0,,,,1088.769,2.115,244.147333,0.009,244.147333,0.009,91.776,12680.669,7241.218,7241.218,167.469,23527.72,12012.919,-1.584,12012.919,-1.584,2185.74,"Executive VP, President & CEO of Walmart International",12012.919,-1.584,17452.37,26.412,1088.769,2.115,12012.919,-1.584
WMT,2021,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,56483,Judith,Judith McKenna,McKenna,,FEMALE,Ms.,59,,61695,,,,,,,,,,"Executive VP, President & CEO of Walmart International",56,,,0,,,0,,19661.612,198.428,2427.047,525.142,258.949,0,85.668,11977.243,0,2,0,,2490.385,0,0,,0,0,,0,0,0,0,0,0,,431.862,258.949,0,0,0,,,,1111.008,2.043,249.311333,0.009,249.311333,0.009,76.744,10702.893,9608.229,9608.229,161.709,22608.535,13900.433,15.712,13900.433,15.712,2218.526,"Executive VP, President & CEO of Walmart International",13900.433,15.712,14995.097,-14.08,1111.008,2.043,13900.433,15.712
WMT,2022,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,56483,Judith,Judith McKenna,McKenna,,FEMALE,Ms.,59,,61695,,,,,,,,,,"Executive VP, President & CEO of Walmart International",57,,,0,,,0,,22963.391,188.771,2254.864,756.367,0,0,87.123,12534.386,0,4,0,,2307.449,0,0,,0,0,,0,0,0,0,0,0,,354.342,347.682,0,0,0,,,,1148.313,3.358,271.446333,0.01,271.446333,0.01,82.929,11827.573,9716.056,9716.056,158.086,22743.833,13526.16,-2.693,13526.16,-2.693,2300,"Executive VP, President & CEO of Walmart International",13873.842,-0.191,15985.359,6.604,1148.313,3.358,13873.842,-0.191
AAPL,2015,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,40583,D.,D. Bruce Sewell,Sewell,Bruce,MALE,Mr.,66,,43045,,,,,,,,,,"Senior VP, General Counsel & Secretary",57,,,0,,,0,,0,0,0,0,0,0,159.87,18338.688,0,6,0,,4000,0,0,,0,0,,0,0,0,0,0,0,,17.521,0,0,0,0,,,,1000,,47.593,0.001,47.593,0.001,0,0,20000.105,20000.105,807.029,92574.297,25017.626,,25017.626,,0,"Senior Vice President of Legal & Government Affairs, General Counsel,  and Secretary",25017.626,,5017.521,,1000,,25017.626,
AAPL,2016,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,40583,D.,D. Bruce Sewell,Sewell,Bruce,MALE,Mr.,66,,43045,,,,,,,,,,"Senior VP, General Counsel & Secretary",58,,,0,,,0,,0,0,0,0,0,0,178.752,20147.138,0,6,0,,1790,0,0,,0,0,,0,0,0,0,0,0,,17.461,0,0,0,0,,,,1000,0,235.793,0.004,235.793,0.004,670.82,75674.681,20000.083,20000.083,337.296,38016.632,22807.544,-8.834,22807.544,-8.834,0,"Senior Vice President of Legal & Global Security, General Counsel and Secretary",22807.544,-8.834,78482.142,1464.162,1000,0,22807.544,-8.834
AAPL,2017,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,40583,D.,D. Bruce Sewell,Sewell,Bruce,MALE,Mr.,66,,43045,,,,,,,,,,"Senior VP, General Counsel & Secretary",59,,,0,,,0,,0,0,0,0,0,0,198.494,30591.895,0,6,0,,3109,0,0,,0,0,,0,0,0,0,0,0,,17.702,0,0,0,0,,,,1019.231,1.923,113.865,0.002,113.865,0.002,181.588,24400.942,20000.113,20000.113,328.299,50597.443,24146.046,5.869,24146.046,5.869,0,"Senior VP, General Counsel & Secretary",24146.046,5.869,28546.875,-63.626,1019.231,1.923,24146.046,5.869
AAPL,2015,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,42161,Eduardo,Eduardo H. Cue,Cue,H.,MALE,Mr.,60,,44775,,,,,,,,,,Senior Vice President of Internet Software & Services,51,,,0,,,0,,0,0,0,0,0,0,159.87,18338.688,0,2,0,,4000,0,0,,0,0,,0,0,0,0,0,0,,52.136,0,0,0,0,,,,1000,5.53,46.177,0.001,46.177,0.001,350,38121.5,20000.105,20000.105,807.029,92574.297,25052.241,2.481,25052.241,2.481,0,Senior Vice President of Internet Software & Services,25052.241,2.481,43173.636,-26.445,1000,5.53,25052.241,2.481
AAPL,2016,One Apple Park Way,Cupertino,APPLE INC,03783310,NAS,001690,"Technology Hardware, Storage & Peripherals",334220,Radio and Television Broadcasting and Wireless Com,3663,RADIO AND TELEVISION BROADCASTING AND COMMUNICATIO,SP,4520,CA,,(408) 996-1010,95014,42161,Eduardo,Eduardo H. Cue,Cue,H.,MALE,Mr.,60,,44775,,,,,,,,,,Senior Vice President of Internet Software & Services,52,,,0,,,0,,0,0,0,0,0,0,178.752,20147.138,0,2,0,,1790,0,0,,0,0,,0,0,0,0,0,0,,17.461,0,0,0,0,,,,1000,0,1.464,0,1.464,0,670.82,80284.181,20000.083,20000.083,337.296,38016.632,22807.544,-8.96,22807.544,-8.96,0,Senior Vice President of Internet Software & Services,22807.544,-8.96,83091.642,92.459,1000,0,22807.544,-8.96
HD,2020,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,55,,,0,,,,,,,,,,,,,0,,0,,1640,0,439.973,,,,,,,,,,,,17.631,0,,,0,,,,815.385,2.663,39.479,0.004,39.479,0.004,,,1801.671,,,,,,,,,,,,,,815.385,2.663,4714.66,27.577
HD,2021,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,56,,,0,,,17410.31,,2066.624,0,0,569.893,0,0,31.402,11510.499,0,5,0,,1418.564,0,439.983,,439.983,7.719,,113.138,23570.921,5354.085,26.11,7435.672,44.186,,18.055,0,0,0,0,,,,835.769,2.5,46.673,0.005,46.673,0.005,10.741,2987.529,1759.72,1759.721,11.722,4296.582,4472.092,,27603.03,,0,Executive Vice President of Customer Experience,4472.092,,28830.838,,835.769,2.5,4472.091,-5.145
HD,2022,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,57,,,0,,,9451.21,,1899.679,76.433,0,-243.378,0,0,24.403,7728.098,0,4,0,,923.692,0,584.925,,584.925,8.553,,0,0,6620.752,41.754,3274.658,37.095,,22.663,0,0,0,0,,,,863.192,3.281,33.479,0.003,33.479,0.003,15.278,4745.937,2041.162,1964.729,10.278,3254.938,4359.201,-2.524,3774.276,-86.327,0,Executive Vice President of Customer Experience,4359.201,-2.524,6555.484,-77.262,863.192,3.281,4435.634,-0.815
HD,2023,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,41188,Matthew,Matthew A. Carey,Carey,A.,MALE,Mr.,59,,43704,,,,,,,,,,Executive Vice President of Customer Experience,58,,,0,,,8565.054,,2273.89,75.908,0,298.303,0,0,15.977,5676.768,0,4,0,,736.763,0,459.987,,459.987,7.012,,0,0,9732.013,54.26,2926.755,31.601,,31.228,0,0,0,0,,,,893.462,3.507,39.094,0.004,39.094,0.004,15.863,4698.108,1915.699,1839.791,9.738,3459.911,3961.231,-9.129,3501.244,-7.234,0,Executive Vice President of Customer Experience,3961.231,-9.129,6359.561,-2.989,893.462,3.507,4037.139,-8.984
HD,2015,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,47292,Mark,Mark Q. Holifield,Holifield,Q.,MALE,Mr.,68,,50519,,,,,,,,,,Executive VP of Supply Chain & Product Development,59,,,0,,,15123.415,,711.224,43.702,0,124.23,0,0,34.534,4342.977,0,3,0,,889.079,0,666.659,,666.659,35.987,,14.291,949.08,5107.773,62.296,8969.853,180.264,,44.936,0,0,0,0,,,,755.384,2.453,41.66,0.003,41.66,0.003,23.983,2778.395,1376.871,1333.17,34.398,4325.893,3689.228,-8.497,3971.649,-40.13,0,Executive Vice President of Supply Chain and Product Development,3689.228,-8.497,5416.874,-30.382,755.384,2.453,3732.929,-8.326
HD,2016,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,47292,Mark,Mark Q. Holifield,Holifield,Q.,MALE,Mr.,68,,50519,,,,,,,,,,Executive VP of Supply Chain & Product Development,60,,,0,,,10526.171,,799.046,0,0,87.822,0,0,60.805,8411.115,0,3,0,,821.071,0,666.658,,666.658,32.897,,105.737,8580.319,14216.767,168.982,13282.801,310.68,,112.16,0,0,0,0,,,,775.385,2.648,32.974,0.003,32.974,0.003,34.681,4519.716,1333.192,1333.192,44.306,6128.849,3708.466,0.521,11622.127,192.627,0,Executive Vice President of Supply Chain and Product Development,3708.466,0.521,14808.651,173.38,775.385,2.648,3708.466,-0.655
HD,2017,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,47292,Mark,Mark Q. Holifield,Holifield,Q.,MALE,Mr.,68,,50519,,,,,,,,,,Executive VP of Supply Chain & Product Development,61,,,0,,,17311.442,,1299.166,48.95,0,451.17,0,0,28.755,5958.969,0,3,0,,879.812,0,409.986,,409.986,18.889,,48.769,4313.05,1808.162,17.789,10971.833,122.051,,37.003,0,0,0,0,,,,795.385,2.579,41.64,0.004,41.64,0.004,18.343,2682.8,1688.772,1639.822,14.064,2914.482,3762.008,1.444,7665.072,-34.048,0,Executive Vice President of Supply Chain and Product Development,3762.008,1.444,8708.05,-41.196,795.385,2.579,3810.958,2.764
HD,2018,2455 Paces Ferry Road,Atlanta,HOME DEPOT INC,43707610,NYS,005680,Home Improvement Retail,444110,Home Centers,5211,LUMBER AND OTHER BUILDING MATERIALS DEALERS,SP,2550,GA,770,770 433 8211,30339,47292,Mark,Mark Q. Holifield,Holifield,Q.,MALE,Mr.,68,,50519,,,,,,,,,,Executive VP of Supply Chain & Product Development,62,,,0,,,9729.352,,1275.761,97.106,0,-120.511,0,0,24.17,4456.223,0,3,0,,821.11,0,439.989,,439.989,13.66,,35.549,3891.719,1650.79,26.217,5001.378,91.734,,56.916,0,0,0,0,,,,830.769,4.449,26.74,0.002,26.74,0.002,16.645,3104.096,1857.012,1759.906,12.179,2245.443,3908.69,3.899,7360.42,-3.975,0,Executive Vice President of Supply Chain and Product Development,3908.69,3.899,8704.61,-0.04,830.769,4.449,4005.796,5.113
WMT,2016,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,35687,C.,C. Douglas McMillon,McMillon,Douglas,MALE,Mr.,59,02/01/2014,37626,,01/01/1990,,,CEO,,,,,"President, CEO & Director",51,,,0,CEO,,0,,73413.096,374.51,6941.167,2481.699,510.155,0,705.173,47063.246,1,1,0,,4851.561,0,0,,0,0,,75.063,1585.113,0,0,0,0,,486.732,510.155,0,0,0,,,,1278.989,1.247,1099.637,0.036,1099.637,0.036,195.819,13523.556,15224.706,15224.706,161.565,10782.848,22352.143,12.839,23937.256,19.475,2544,"Chief Executive Officer, President and Director",22352.143,12.839,22236.106,40.321,1278.989,1.247,22352.143,12.839
WMT,2017,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,35687,C.,C. Douglas McMillon,McMillon,Douglas,MALE,Mr.,59,02/01/2014,37626,,01/01/1990,,,CEO,,,,,"President, CEO & Director",52,,,0,CEO,,0,,95835.605,371.7,5742.032,2949.468,611.315,10037.377,413.056,44031.77,1,1,0,,4736.75,0,0,,0,0,,0,0,0,0,0,0,,473.765,611.315,0,0,0,,,,1276.982,-0.157,1172.720667,0.04,1172.720667,0.04,196.269,18065.823,15692.464,15692.464,383.829,40916.171,22791.276,1.965,22791.276,-4.787,2544,"CEO, President & Director",22791.276,1.965,25164.635,13.17,1276.982,-0.157,22791.276,1.965
WMT,2018,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,35687,C.,C. Douglas McMillon,McMillon,Douglas,MALE,Mr.,59,02/01/2014,37626,,01/01/1990,,,CEO,,,,,"President, CEO & Director",53,,,0,CEO,,0,,100260.151,392.435,7161.667,3054.865,1090.984,0,193.914,18582.779,1,1,0,,5088,0,0,,0,0,,0,0,0,0,0,0,,569.953,1090.984,0,0,0,,,,1276.892,-0.007,1340.056667,0.047,1340.056667,0.047,301.809,29500.171,15592.404,15592.404,534.665,51236.947,23618.233,3.628,23618.233,3.628,2544,"CEO, President & Director",23618.233,3.628,37526,49.122,1276.892,-0.007,23618.233,3.628
WMT,2019,702 South West 8th Street,Bentonville,WALMART INC,93114210,NYS,011259,Consumer Staples Merchandise Retail,455219,All Other General Merchandise Retailers (eff_from,5331,VARIETY STORES,SP,3010,AR,,(479) 273-4000,72716,35687,C.,C. Douglas McMillon,McMillon,Douglas,MALE,Mr.,59,02/01/2014,37626,,01/01/1990,,,CEO,,,,,"President, CEO & Director",54,,,0,CEO,,0,,123047.342,301.805,7422.764,3537.76,1191.597,0,162.42,18595.466,1,1,0,,3516.817,0,0,,0,0,,0,0,0,0,0,0,,410.091,1191.597,0,0,0,,,,1276.892,0,1496.208333,0.053,1496.208333,0.053,288.195,33504.377,15709.953,15709.953,420.359,48126.902,22105.35,-6.406,22105.35,-6.406,2544,"President, CEO & Director",22105.35,-6.406,39899.774,6.326,1276.892,0,22105.35,-6.406
